name,artist,genre
Not About Angels,Birdy,pop
Find You,Nick Jonas,pop
Love Me Now,John Legend,pop
Would You Ever,Skrillex,pop
Swish Swish,Katy Perry,pop
Feel So Close,Calvin Harris,pop
Dead,Madison Beer,pop
What Do You Mean?,Justin Bieber,pop
All Me,Drake,pop
Light It Up (feat. Nyla & Fuse ODG),Major Lazer,pop
Who Dat Boy,"Tyler, The Creator",pop
Green Light,Lorde,pop
I Like Me Better,Lauv,pop
Nina Cried Power (feat. Mavis Staples),Hozier,pop
Love No More,Loud Luxury,pop
Let You Down,NF,pop
2U (feat. Justin Bieber),David Guetta,pop
Everybody,Logic,pop
Heroes (we could be),Alesso,pop
My Way,Calvin Harris,pop
Reminder,The Weeknd,pop
Don't Let Me Down,The Chainsmokers,pop
No Role Modelz,J. Cole,pop
Perfect Illusion,Lady Gaga,pop
Father Stretch My Hands Pt. 1,Kanye West,pop
The Cure,Lady Gaga,pop
Please Don't Go,Joel Adams,pop
The One,The Chainsmokers,pop
White Iverson,Post Malone,pop
Wake Up,Fetty Wap,pop
Save Myself,Ed Sheeran,pop
Connection,OneRepublic,pop
Exchange,Bryson Tiller,pop
Sunflower,Post Malone,pop
Taste (feat. Offset),Tyga,pop
Polaroid,Jonas Blue,pop
Knew Better / Forever Boy,Ariana Grande,pop
Do It Again,Pia Mia,pop
Secret Love Song,Little Mix,pop
Mama,Jonas Blue,pop
Black Widow,Iggy Azalea,pop
Needed Me,Rihanna,pop
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,pop
One Night,Lil Yachty,pop
Pompeii,Bastille,pop
Finest Hour (feat. Abir),Cash Cash,pop
You Da Baddest,Future,pop
Break Free,Ariana Grande,pop
Girl On Fire,Alicia Keys,pop
REMEDY,Alesso,pop
Really Really,Kevin Gates,pop
Don't Quit (feat. Travis Scott & Jeremih),DJ Khaled,pop
For Free,DJ Khaled,pop
Something New (feat. Ty Dolla $ign),Wiz Khalifa,pop
Obsession (feat. Jon Bellion),Vice,pop
Marmalade (feat. Lil Yachty),Macklemore,pop
Home To Mama,Justin Bieber,pop
My Blood,Twenty One Pilots,pop
Often,The Weeknd,pop
Lust For Life (with The Weeknd),Lana Del Rey,pop
Something Just Like This,The Chainsmokers,pop
Let You Love Me,Rita Ora,pop
Poker Face,Lady Gaga,pop
Deja Vu,J. Cole,pop
Is This Love,Bob Marley & The Wailers,pop
Same Old Love,Selena Gomez,pop
High On Life (feat. Bonn),Martin Garrix,pop
Sorry,Justin Bieber,pop
DEVASTATED,Joey Bada$$,pop
Kids,OneRepublic,pop
The Hills,The Weeknd,pop
Georgia,Vance Joy,pop
Little Do You Know,Alex & Sierra,pop
Attention,Charlie Puth,pop
Time for That,Kevin Gates,pop
Kill Em With Kindness,Selena Gomez,pop
This Is Gospel,Panic! At The Disco,pop
BEBE,6ix9ine,pop
Dusk Till Dawn,ZAYN,pop
Suncity (feat. Empress Of),Khalid,pop
I Get The Bag (feat. Migos),Gucci Mane,pop
Shower,Becky G,pop
Billie Jean,Michael Jackson,pop
All of Me,John Legend,pop
Bon appétit,Katy Perry,pop
Real Friends,Camila Cabello,pop
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,pop
Hurts,Emeli Sandé,pop
Whistle,Flo Rida,pop
X,Nicky Jam,pop
No Promises (feat. Demi Lovato),Cheat Codes,pop
Summertime Magic,Childish Gambino,pop
Stitches,Shawn Mendes,pop
Habits (Stay High),Tove Lo,pop
Night Changes,One Direction,pop
"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,pop
Part Of Me,Katy Perry,pop
You Don't Know Love,Olly Murs,pop
Adore You,Miley Cyrus,pop
Make Me... (feat. G-Eazy),Britney Spears,pop
The Weekend,SZA,pop
Adrenaline,Lauv,pop
Gone (feat. Ty Dolla $ign),Afrojack,pop
"Sit Still, Look Pretty",Daya,pop
Starships,Nicki Minaj,pop
We Dem Boyz,Wiz Khalifa,pop
Last Friday Night (T.G.I.F.),Katy Perry,pop
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,pop
Nervous (The Ooh Song),Gavin James,pop
Consequences,Camila Cabello,pop
Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,pop
Say You Won't Let Go,James Arthur,pop
Ex's & Oh's,Elle King,pop
Back & Forth,MK,pop
No Brainer,DJ Khaled,pop
Learn To Let Go,Kesha,pop
It's Gotta Be You,Isaiah,pop
Rolex,Ayo & Teo,pop
There's No Way (feat. Julia Michaels),Lauv,pop
G.O.M.D.,J. Cole,pop
"Hold On, We're Going Home",Drake,pop
Hold Back The River,James Bay,pop
Gucci Gang,Lil Pump,pop
When We Were Young,Adele,pop
How Far I'll Go,Alessia Cara,pop
Famous,Kanye West,pop
Sing Me to Sleep,Alan Walker,pop
OK,Robin Schulz,pop
All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,pop
you should see me in a crown,Billie Eilish,pop
2 On (feat. ScHoolboy Q),Tinashe,pop
Royals,Lorde,pop
Audio,Sia,pop
Superhero,Lauv,pop
I Would Like,Zara Larsson,pop
TOOTIMETOOTIMETOOTIME,The 1975,pop
The Ocean (feat. Shy Martin),Mike Perry,pop
Without Me,Halsey,pop
Rollin,Calvin Harris,pop
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,pop
FRIENDS,Marshmello,pop
Dancing On My Own,Calum Scott,pop
lovely (with Khalid),Billie Eilish,pop
2 Phones,Kevin Gates,pop
Love$ick (feat. A$AP Rocky),Mura Masa,pop
Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,pop
Some Kind Of Drug,G-Eazy,pop
Burn Out (feat. Dewain Whitmore),Martin Garrix,pop
8TEEN,Khalid,pop
By Your Side,Jonas Blue,pop
The Way I Are (Dance with Somebody) (feat. Lil Wayne),Bebe Rexha,pop
Na Na,Trey Songz,pop
Fast Car,Jonas Blue,pop
Stay Together,Noah Cyrus,pop
Me And My Broken Heart,Rixton,pop
Riptide,Vance Joy,pop
Cake By The Ocean,DNCE,pop
That's What I Like,Bruno Mars,pop
Summertime Sadness,Lana Del Rey,pop
Look Alive (feat. Drake),BlocBoy JB,pop
Happy Now,Zedd,pop
Hold My Hand,Jess Glynne,pop
Sorry Not Sorry,Demi Lovato,pop
You Don't Own Me,Grace,pop
Take Your Time,Sam Hunt,pop
Start Again (feat. Logic),OneRepublic,pop
T-Shirt,Migos,pop
Ivy,Frank Ocean,pop
SUBEME LA RADIO,Enrique Iglesias,pop
Ruin My Life,Zara Larsson,pop
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,pop
Shape of You,Ed Sheeran,pop
Ruin,Shawn Mendes,pop
Gold,Kiiara,pop
Another Sad Love Song,Khalid,pop
Classic,MKTO,pop
La Player (Bandolera),Zion & Lennox,pop
Mercy,Shawn Mendes,pop
Teenage Dream,Katy Perry,pop
The Greatest,Sia,pop
FourFiveSeconds,Rihanna,pop
Mine,Bazzi,pop
Ophelia,The Lumineers,pop
Photograph,Ed Sheeran,pop
The Sound,The 1975,pop
