name|artist|genre|lyrics
her father and her husband sate.
the cryer from the minaret
proclaim'd the midnight hour.
""now, now!"" cried thalaba;
and o'er the chamber of the tomb
there spread a lurid gleam,
like the reflection of a sulphur fire
and in that hideous light
oneiza stood before them. it was she . . .
her very lineaments. . . . and such as death
had changed them, livid cheeks and lips of blue;
but in her eye there dwelt
brightness more terrible
than all the loathsomeness of death.
""still art thou living, wretch? ""
in hollow tones she cried to thalaba;
""and must i nightly leave my grave
to tell thee, still in vain,
god hath abandoned thee?

""this is not she!"" the old man exclaim'd;
""a fiend; a manifest fiend!""
and to the youth he held his lance;
""strike and deliver thyself!""
""strike her!"" cried thalaba,
and palsied of all power,
gazed fixedly upon the dreadful form.
""yea, strike her!"" cried a voice, whose tones
flow'd with such a sudden healing through his soul,
as when the desert shower
from death deliver'd him;
but obedient to that well-known voice,
his eye was seeking it,
when moath, firm of heart,
perform 'd the bidding: through the vampire corpse
he thrust his lance; it fell,
and howling with the wound,
its fiendish tenant fled.
a sapphire light fell on them,
and garmented with glory, in their sight
oneiza's spirit stood.

it is important to remark that in his notes upon this passage southey cites at considerable length various cases of vampirism, particularly from the lettres juives, the vampires of gradisch, also the history of arnold paul, and the very ample account given by tournefort. he further says: ""the turks have an opinion that men that are buried have a sort of life in their graves. if any man makes affidavit before a judge, that he heard a noise in a man's grave, he  is, by order, dug up and chopped all too pieces. the merchants (at constantinople) once airing on horseback, had, as usual, for protection, a janisary with them. passing by the burying place of the jews, it happened that an old jew sat by a sepulchre. the janisary rode up to him, and rated him for stinking the world a second time, and commanded him to get into his grave again--roger north's life of sir dudley north.""

it might perhaps not unfairly be argued that the two notorious romances of the marquis de sade justine, on les malheurs de la vertu and juliette depict scenes of vampirism, and if we are to take the word in any extended sense this is certainly the case. in the first place it must be remembered that as it passed through various editions-it was first issued in 1791, 2 vols., 8vo,--until it appeared in its final and complete form in 1797 as la nouvelle justine, on les malheurs de la vertu, suivie de l'histoire de juliette, sa soeur, 10 vols., 18mo (of which justine occupies four and juliette six) justine was added to and augmented until the last version is practically double the length of the first, and the book has been entirely re-written. in justine we have the episodes in the house of monsieur rodin, and more particularly the orgies of the comte de gernade who takes a lustful pleasure in watching the blood flow from the veins of his victims, as also the cruelties of the monster roland all of which. may well be esteemed vampirism. many similar scenes are described with great prolixity in juliette, and this romance is distinguished by such horrible figures as the muscovite giant minski, whose favourite meat is human flesh, and in whose castle the table and chairs are made of bleaching bones, and cordelli, the necrophilist of ancona.

in the new monthly magazine, 1 april, 1819, was published the vampyre: a tale by lord byron, which although it may seem to us--steeped in le fanu and m. r. james--a little old-fashioned, at the time created an immense sensation and had the most extraordinary influence, being even more admired and imitated on the continent than in england. it was almost immediately known that actually the story did not come from the pen of lord byron, but had been written by dr. john william polidori, physician-companion to the poet. byron had, as a matter of fact, been writing a work of the same title in imitation of mrs. shelley's frankenstein, but he denied the authorship of this piece in the famous letter facsimilied in galignani's edition of his works. a first printed, the vampyre forms a part of extracts from ""a letter from geneva, with anecdotes of lord byron."" here is to be read that ""among other things which the lady, from whom i procured these anecdotes, related to me, she mentioned the outline of a ghost story by lord byron. it appears that one evening lord byron, mr. p. b. shelley, the two ladies and the gentleman (the daughters of godwin and dr. polidori) before alluded to after having perused a german work, which was entitled phantasmagoriana began relating ghost stories; when his lordship having recited the beginning of christabel, then unpublished, the whole took so strong a hold of mr. shelley's mind, that he suddenly started up and ran out of the room. the physician and lord byron followed, and discovered him leaning against a mantlepiece with cold drops of perspiration trickling down his face. after having given him something to refresh him, upon enquiring into the cause of his alarm, they found that his wild imagination having pictured to him the bosom of one of the ladies with eyes (which was reported of a lady in the neighbourhood where he lived) he was obliged to leave the room in order to destroy the impression. it was afterwards proposed in the course of conversation, that each of the company present should write a tale depending upon some supernatural agency, which was undertaken by lord byron, the physician, and miss m. godwin. my friend, the lady above referred to, had in her possession the outline of each of these stories, i obtained them as a great favour, and herewith forward them to you, as i was assured you would feel as much curiosity as myself, to peruse the ébauches of so great a genius, and those immediately under his influence."" upon this the editor has the following note: ""we have in our possession the tale of dr. ------ as well as the outline of that of miss godwin. the latter has already appeared under the title of 'frankenstein, or the modern prometheus'; the former, however, upon consulting this author, we may, probably, hereafter give to our readers.""

the vampyre is introduced by several paragraphs which deal with the tradition. this preamble commences: ""the superstition upon which this tale is founded is very general in the east. among the arabians it appears to be common; it did not, however, extend itself to the greeks until after the establishment of christianity; and it has only assumed its present form since the division of the latin and greek churches; at which time, the idea becoming prevalent, that a latin body could not corrupt if buried in their territory, it gradually increased, and formed the subject of many wonderful stories, still extant, of the dead rising from their graves, and feeding upon the blood of the young and beautiful. in the west it spread, with some slight variation, all over hungary, poland, austria, and lorraine, where the belief existed, that vampyres nightly imbibed a certain portion of the blood of their victims, who became emaciated, lost their strength, and speedily died of consumptions; whilst these human bloodsuckers fattened--and their veins became distended to such a state of repletion as to cause the blood to flow from all the passages of their bodies, and even from the very pores of their skins.""

the editor then recounts the famous instance of arnold paul, and continues: ""we have related this monstrous rodomontade, because it seems better adapted to illustrate the subject of the present observations than any other instance we could adduce. in many parts of greece it is considered as a sort of punishment after death, for some heinous crime committed whilst in existence, that the deceased is doomed to vampyrise, but be compelled to confine his visitations solely to those beings he loved most while on earth-those to whom he was bound by ties of kindred and affection. this supposition is, we imagine, alluded to in the following fearfully sublime and prophetic curse from the 'giaour.'

but first on earth, as vampyre sent,
thy corse shall from its tomb be rent;
then ghastly haunt thy native place,
and suck the blood of all thy race;
there from thy daughter, sister, wife, p. 283
at midnight drain the stream of life;
yet loathe the banquet, which perforce
must feed thy livid living corse,
thy victims, ere they yet expire,
shall know the demon for their sire;
as cursing thee, thou cursing them,
thy flowers are withered on the stem.
but one that for thy crime must fall,
the youngest, best beloved of all,
shall bless thee with a father's name--
that word shall wrap thy heart in flame!
yet thou must end thy task and mark
her check's last tinge--her eye's last spark,
and the last glassy glance must view
which freezes o'er its lifeless blue;
then with unhallowed hand shall tear
the tresses of her yellow hair,
of which, in life a lock when shorn
affection's fondest pledge was worn--
but now is borne away by thee
memorial o thine agony!
yet with thine own best blood shall drip
thy gnashing tooth, and haggard lip;
then stalking to thy sullen grave
go--and with ghouls and afrits rave,
till these in horror shrink away
from spectre more accursed than they.""

after an allusion to southey's thalaba, tournefort's travels, and dom calmet's classical work, the editor concludes: ""we could add many curious and interesting notices on this singularly horrible superstition, and we may, perhaps, resume our observations upon it at some future opportunity; for the present, we feel that we have very far exceeded the limits of a note, necessarily devoted to the explanation of the strange production to which we now invite the attention of our readers; and we shall therefore conclude by merely remarking, that though the term vampyre is the one in most general acceptation, there are several other synonimous with it, which are made use of in various parts of the world, namely, vroucolocha, vardoulacha, goul, broucoloka, &c.""

the story tells how at the height of a london season there appeared at the various parties of the leaders of the ton a nobleman, more remarkable for his singularities, than his rank. he gazed upon the mirth around him, as if he could not participate therein. apparently, the light laughter of the fair only attracted his attention that he might by a look quell it, and throw fear into those breasts where thoughtlessness reigned. those who felt this sensation of awe, could not explain whence it arose; some attributed it to the dead grey eye, which fixing upon the object's face, did not seem to penetrate, and at one glance to pierce through to the inward working of the heart; but fell upon the cheek with a leaden ray that weighed upon the skin it could not pass."" this original is invited to every house, and in the course of the winter he meets ""a young gentleman of the name of aubrey"" he was an orphan left with an only sister in the possession of great wealth, by parents who died while he was yet in childhood."" aubrey is greatly fascinated by lord ruthven, for this is the name of the mysterious nobleman, and intending to travel upon the continent he mentions this intention to my lord, and is ""surprised to receive from him a proposal to join him. flattered by such a mark of esteem from him who, apparently, had nothing in common with other men, he gladly accepted it, and in a few days they had passed the circling waters.""

as they travelled from town to town, aubrey notices the peculiar conduct of his companion who bestows largess upon the most worthless characters, broken gamblers and the like, but refuses a doit to the deserving and virtuous poor. however the recipients of this charity ""inevitably found that there was a curse upon it, for they all were either led to the scaffold or sunk to the lowest and the most abject misery."" eventually the travellers arrive at rome, and here aubrey receives letters from his guardians who require him immediately to leave his companion as since their departure from london the most terrible scandals, adulteries and seductions, have come to light. at rome aubrey is able to foil lord ruthven's plans, frustrating an intrigue designed to ruin a heedless young girl, and then he ""directed his steps towards greece, and, crossing the peninsula, soon found himself at athens."" here he lodges in the house of a greek, whose daughter ianthe is a paragon of the most exquisite beauty. as he sketches the ruins of the city she is wont to entertain him with greek legend and tradition, and ""often, as she told him the tale of the living vampyre, who had passed years amidst his friends, and dearest ties, forced every year, by feeding upon the life of a lovely female to prolong his existence for the ensuing months, his blood would run cold, whilst he attempted to laugh her out of such idle and horrible fantasies; but ianthe cited to him the names of old men, who had at last detected one living among themselves, after several of their relatives and children had been found marked with the stamp of the fiend's appetite; and when she found him so incredulous, she begged of him to believe her, for it had been remarked, that those who had dared to question their existence, always had some proof given, which obliged them, with grief and heart-breaking to confess it was true. she detailed to him the traditional appearance of these monsters, and his horror was increased, by hearing a pretty accurate description of lord ruthven; he, however, still persisted in persuading her, that there could be no truth in her fears, though at the same time he wondered at the many coincidences which had all tended to excite a belief in the supernatural power of lord ruthven.""

before long it becomes evident that aubrey is in love with ianthe, ""and while he ridicules the idea of a young man of english habits, marrying an uneducated greek girl, still he found himself more and more attached to the almost fairy form before him."" he endeavours to occupy his time with antiquarian excursions which lead him farther and farther afield, and at length he determines to proceed to a point beyond any he has as yet visited. when ianthe's parents hear the name of the place he proposes to visit they most earnestly implore him on no account to return when once dusk has fallen, ""as he must necessarily pass through a wood, where no greek would ever remain after the day had closed, upon any consideration. they described it as the resort of the vampyres in their nocturnal orgies, and denounced the most heavy evils as impending upon him who dared to cross their path. aubrey made light of their representations, and tried to laugh them out of the idea; but when he saw them shudder at his daring thus to mock a superior, the very name of which apparently made their blood freeze, he was silent.""

having given his promise to ianthe that he will be back well before evening he sets out very early. the exploration, however, takes longer than he has supposed, and when he turns his horse homeward the darkness is already hurrying on urged by a terrific storm. the steed, alarmed at the battle of the elements dashes off at breakneck pace and only halts trembling and tired before a distant hovel in the heart of a solitary wood. ""as he approached, the thunder, for a moment silent, allowed him to hear the dreadful shrieks of a woman mingling with the stiffled exultant mockery of a laugh, continued in one almost unbroken sound."" with a terrific effort aubrey burst open the door and rushing into the darkness ""found himself in contact with someone, whom he immediately seized, when a voice cried ""again baffled,"" to which a loud laugh succeeded, and he felt himself grappled by one whose strength seemed superhuman determined to sell his life as dearly as he could, he struggled but it was in vain; he was lifted from his feet and hurled with enormous force against the ground; his enemy threw himself upon him, and kneeling upon his breast, had placed his hand upon his throat, when the glare of many torches penetrating through the hole that gave light in the day, disturbed him--he instantly rose and, leaving his prey, rushed through the door, and in a moment the crashing of the branches, as he broke through the wood was not longer heard."" several peasants now hastened into the hut bearing flambeaus which illuminate the scene, and to the horror of all there is discovered hard by, the lifeless body of ianthe. a curious dagger lies near, but her death was not the result of a blow from this weapon. ""there was no colour upon her cheek, not even upon her lip; yet there was a stillness about her face that seemed almost as attaching as the life that once dwelt there:--upon her neck and breast was blood, and upon her throat were the marks of teeth having opened the vein:--to this the men pointed, crying, simultaneously struck with horror, 'a vampyre, a vampyre!'"" it appears that ianthe had followed the traveller to watch over his safety. aubrey is carried back to the city in a raging fever, and the parents of the unfortunate girl die brokenhearted owing to so terrible a loss.

whilst aubrey lies ill lord ruthven arrives in athens and establishing himself in the same house nurses the invalid with such care that past differences are forgotten, since aubrey not only becomes reconciled to his presence but even seeks his company. together they travel into the wildest interior of greece, and here in some mountain pass they are attacked by brigands, from whose guns lord ruthven receives a shot in the shoulder. his strength strangely decreasing, a couple of days later it is plain to all that he is at the point of death. he now exacts a terrific oath that his companion shall conceal all that is known of him and that the news of his death shall not be allowed to reach england. ""swear!"" cried the dying man, ""swear by all your soul reveres, by all your nature fears, swear that for a year and a day you will not impart your knowledge of my crimes or death to any living being in any way, whatever may happen, or whatever you may see."" aubrey binds himself most solemnly by the prescribed oath, and in a paroxysm of hideous laughter ruthven expires.

according to a promise which has been obtained from the robbers by a heavy bribe the body was conveyed to the pinnacle of a neighbouring mount, that it should be exposed to the first cold ray of the moon which rose after his death. aubrey insists that it shall be interred in the ordinary way, but when he is conducted to the place it is found that the body has disappeared, and in spite of the protestations of the band he is convinced that they have buried the corpse for the sake of the clothes. one circumstance, however, gives aubrey much food for thought. among the effects of the deceased he discovered a sheath of most curious pattern and make which exactly fits the dagger that had been found in the deserted hut upon the occasion of ianthe's death.

returning to england, as he retraces his journey through rome to his horror aubrey discovers that in spite of the precautions he had so carefully taken, lord ruthven succeeded only too well in his bad designs and now there is bitter sorrow and distress where once reigned peace and happiness. the lady had not been heard of since the departure of his lordship, and aubrey instinctively divines that she has ""fallen a victim to the destroyer of ianthe.""

upon his arrival in london the traveller is greeted by his sister, whose presentation into society had been delayed until her brother's return from the continent, when he might be her protector. ""it was now, therefore, resolved that the next drawing room, which was fast approaching, should be the epoch of her entry into the busy scene."" upon this gay occasion the crowd was excessive, and as aubrey heedless and distracted is watching the gay throng a voice which he recognizes only too well, whispers in this ear: ""remember

p. 288

your oath."" turning he sees lord ruthven standing near him. a few nights later at the assembly of a near relation among the crowd of admirers by whom his sister is surrounded--the most prominent of the throng--he again perceives the mysterious and horrible figure. hurrying forward he seizes his sister's arm and requests her immediately to accompany him home. however, before they have had time to retire again does the voice whisper close to him: ""remember your oath!""

aubrey now becomes almost distracted. he sees no remedy against a monster who has already once mocked at death. even if he were to declare all that he knew it is probable that he would hardly be believed. whenever he attends a social gathering his looks as he scans the company become so suspicious and strange that he soon acquires a reputation for great eccentricity. as the months go on his loathing and his fears drive him well-nigh to madness, so that eventually a physician is engaged to reside in the house and take charge of him. he is a little consoled by the thought that when the year and the day have passed he will at least be able to unburden his mind and be at any rate freed from his terrible oath. it so happens that he overhears a conversation between the doctor and one of his guardians who enlarges upon the melancholy circumstance of her brother being in so critical a state when miss aubrey is to be married on the following day. he instantly demands the name of the bridegroom and is told the earl of marsden. he requests to see his sister and in an hour or two she visits him. as they are conversing she opens a locket and shows him a miniature of the man who has won her affections. to his horror he perceives that it is a portrait of lord ruthven and falling into convulsions of rage he tramples it under foot. in twenty-four hours the period of his oath will have expired, and he implores them to delay the wedding at least for that time. since there seems no good reason for doing this the request is disregarded, upon which aubrey falls into so sad a state of utter depression succeeded by an outburst of fury that the physician concludes him to be not far removed from lunacy and doubles the restraint. during the night the busy preparations for the nuptial are ceaselessly continued. it appears that upon the pretext of being her brother's dearest friend and travelling

p. 289

companion lord ruthven had visited the house to inquire after aubrey during his supposed derangement, and from the character of a visitor gradually insinuated himself into that of an accepted suitor. when the bridal party has assembled aubrey, neglected by the servants, contrives to make his way into the public apartments which are decorated for the nuptials. ere he can utter a cry, he is, however, at once perceived by lord ruthven who with more than human strength thrusts him, speechless with rage, from the room, at the same time whispering in his ear: ""remember your oath, and know, if not my bride to-day, your sister is dishonoured. women are frail!"" the attendants at once secure the unhappy man, but he can no longer support his distress. in his agonies a blood vessel breaks and he is incontinently conveyed to bed. this sad accident is kept from his sister; the marriage was solemnized, and the bride and bridegroom left london.

""aubrey's weakness increased; the effusion of blood produced symptoms of the near approach of death. he desired his sister's guardians might be called, and when the midnight hour had struck, he related composedly what the reader has perused--he died immediately after.

""the guardians hastened to protect miss aubrey; but when they arrived it was too late. lord ruthven had disappeared, and aubrey's sister had glutted the thirst of a vampyre!""

it were not easy to overestimate the astounding sensation which was caused by this story, and the narrative is certainly not without considerable merit, for in places the eerie atmosphere is well conveyed, nor is it difficult to understand the extraordinary influence of the tale, since it introduced a tradition which had been long forgotten and which promised infinite possibilities in the way of that sensation and melodramatic calentures which the period craved. the first separate edition of the vampyre appeared in 1819, and was published by sherwood. the first issue of this, which is now very rare, contains a certain amount of preliminary matter concerning the shelleys, byron and godwin. this was omitted in later issues, and accordingly one often finds that copies of the vampyre are described as first edition, which is strictly quite correct, although they are the second issue,

p. 290

and naturally of far less value in a bibliographer's eyes. a large number of reprints increased with amazing rapidity and in the same year the novel was translated into french by henri faber, le vampire, nouvelle traduite de l'anglais de lord byron, paris, 1819. in february, 1820, there followed under the aegis of charles nodier a very obvious imitation, or rather continuation by cyprien bérard, lord ruthwen ou les vampires. ""roman de c. b. publié par l'auteur de jean sbogar et de thérèse aubert. paris, 1820."" in 1825, a new translation of polidori's story was given by eusèbe de salles. nor was germany behind hand, for the vampyre was first translated in 1819: der vampyr. eine erzahlung aus dem englischen des lord byron. nebst einer schilderung seines aufenthaltes in mytilene. leipzig, 1819. in the following year there appeared at frankfort a version by j. v. adrian of byron's poems and prose, wherein was included der blutsuger. in a collection of byron's work the first volume of which was published at zwickau in 1821, the vampyre again found a place in volume v (1821), translated by christian karl meifsner as der vampyr. the tale has also been included in various other continental collections and translations of byron's work even until a recent date.

yet it was well-known all the while that polidori was the author of the story, but as byron's was by far the greater name, so this sensational novella must be attributed to the cavaliero whose romantic adventures and the scandal of whose amours were thrilling the whole of europe. writing in the same year as the great poet's death amédée pichot of the university of marseilles in his essai sur le génie et le caractère de lord byron declared that this spurious issue ""a autant contribué à faire connaître le nom de lord byron en france, que ses poëmes les plus estimés."" publishers insisted upon le vampire, ""nouvelle,"" being included among byron's works, and it is said that ladvocat was furious when it was represented to him that since it was openly acknowledged that polidori had written the vampire, the translation should properly be no longer given among the poet's work nor put forth under his name.

as might have been expected it was not long before the vampire appeared upon the stage, and the first play of this kind would seem to be the famous melodrama by charles

p. 291

nodier (with achille jouffroy and carmouche) which with music by alexandre piccini and scenery by ciceri, was produced in paris on 13th june, 1820, at the théâtre de la porte-saint-martin, whose directors were the popular m. m. croznier and merle. the rôle of lord rutwen was taken by m. philippe; the celebrated madame dorval was malvina; and the new play had an extraordinary success.

it was immediately published as le vampire, mélodrame en trois actes avec un prologue, par m. m. . . .; musique, de m. alexandre piccini; decors de m. ciceri. this might be purchased at 1 fr. 25cs. ""au magasin général de pièces de théâtre, chez j.-n. barba, libraire, palais royal, derrière le théâtre français, no. 51. ""the characters in the prologue are ituriel, ange de la lune, mlle. descotte; oscar, génie des mariages, m. moëssard; and un vampire, m. philippe. the scene opens in ""une grotte basaltique,"" the caledonian caves of staffa. oscar and ituriel discourse of vampires, and the latter asks: ""serait-il vrai que d'horribles fantômes viennent quelquefois, sous l'apparence des droits de l'hymen, égorger une vierge timide, et s'abreuver de son sang?"" this is indeed the case, and it is significant that on the morrow malvina (miss aubray) is to wed ""le comte de marsden."" a vision of the sleeping malvina appears when ""un spectre vêtu d'un linceuil s'échappe de la plus apparente de ces tombes"" and rushes upon her. he is swiftly repulsed by oscar, the good genius and the curtain falls. the characters in the play are: lord rutwen, m. philippe; sir aubray, m. perrin ou théringy; malvina, mad. dorval; brigitte, mad. st. amand; edgar, m. edmon; scop, m. pierson; petterson, m. dugy; lovette, mlle. j. vertpré; oscar, m. moëssard; with attendances of domestiques and villageois. the drama to a certain extent adroitly follows the lines of the polidori novel, but with notable changes, which are well contrived and introduced. lord rutwen and aubray have been fellow travellers, but the latter has no suspicion of rutwen's real nature. in fact he holds him in the dearest affection since once he was saved from death by his friend who, whilst shielding him from a brigand's attack, fell by a chance shot. when lord rutwen arrives to claim malvina's hand it is with delight aubray hails his preserver on whom he supposed killed by the bandit's gun. it is cleverly explained how

p. 292

the wound did not after all prove fatal, whereupon ""rutwen, mes desirs sont remplis"" cries aubray, ""nous allons être frères"" (ils s'embrassent). lovette a farmer's daughter of the marsden estate is to wed edgar, and rutwen graciously presents himself at the marriage feast. as lord of the manor he is received with every respect and homage, but he immediately proceeds to attempt lovette's virtue. oscar ""un viellard dont la tête vénérable inspire le respect. sa démarche a quelque chose d'imposant et de mystérieux,"" has already warned the maiden, and she coldly avoids such ardent importunities. whilst rutwen is actually pursuing the coy lass who shuns his embrace, edgar in a fury fires a pistol at the seducer and he falls crying, ""je meurs."" aubray hastening to the spot is barely in time to receive him in his arms, and with dying lips rutwen adjures him to swear the following oath. ""promets-moi que malvina ne saura point ce qui m'est arrivé; que tu ne feras rien pour venger ma mort avant que la première heure de la nuit n'ait sonné. jure-moi le secret sur ce coeur expirant."" aubray much moved cries, ""je to le jure,"" and as rutwen expires they lay the body gently on the ground. ""a`ce moment on voit la lune planer entièrement sur le corps de rutwen, et éclairer les glaçons de la montagne. la toile tombe.""

act iii. ""représente un grand vestibule gothique, la porte de la chapelle se voit au fond."" oscar solemnly utters words of warning to brigitte, who is already full of fears which are not unnoticed by malvina. when aubray meets his sister she speaks joyfully of her marriage but as he is about to tell her of the fatal happening suddenly rutwen appears and seizing his arm ""lui dit d'une voix sombre: 'songe à ton serment'!"" aubray now realizes that there is some horrid secret and displays violent emotion crying out in broken tones: ""eloigne-toi fantôme! . . ma soeur . . . dérobe-toi, aux poursuites de ce monstre . . . il te dira qu'il est ton époux . . . refuse ton serment . . . cet hymen est un crime"" at length he is carried off by the servants who fear that he has lost his senses, an idea rutwen encourages. in spite of this disorder the bridegroom now hotly presses on the nuptials; the great doors are opened ""et laisse voir la chapelle éclairée,"" rutwen and malvina approach the altar. with a wild cry aubray rushes in to intercept the ceremony,

p. 293

upon which the monster drawing his dagger is about to plunge it deep into malvina's heart when one o'clock strikes,--his power is gone."" il laisse tomber son poignard et cherche & s'enfuir, des ombres sortent de la terre et l'entraînent avec elles; l'ange exterminateur paraît dans un nuage, la foudre éclate et les ombres s'engloutissent avec rutwen. pluie de feu. tableau général.""

the dialogue of this melodrama is spirited, the situations striking and well managed, and even in reading the play, one can clearly visualize that upon the stage it must have been extraordinarily effective, especially when set off with all the attractions of the scene painter's glowing perspectives, the magic craft of the subtle machinist, and the richest adornment of romantic costume. even before he had introduced the vampire on to the boards nodier had prophesied that this macabre monster would win a veritable triumph, and his prediction was amply fulfilled. ""le vampire épouvantera, de son horrible amour, les songes de toutes les femmes, et bientôt sans doute, ce monstre encore exhumé prêtera son masque immobile, sa voix sépulcrale, son oeil d'un gris mort, . . . tout cet attirail de mélodrame à la melpomène des boulevards; et quel succès alors ne lui est pas réservé!"" on 1st july, 1819, writing in the drapeau blanc he was far more serious and far more emphatic: ""la fable du vampire est peut-être la plus universelle de nos superstitions. . . elle a partout l'autorité de la tradition: elle ne manque ni de celle de la théologie ni do celle de la, médicine. la philosophie même en a parlé.""

all paris flocked to see le vampire, and nightly the porte-saint-martin was packed to the doors. philippe and madame dorval were applauded to the echo by enthusiastic audiences who recalled them again and again after the final tableau. even the book of the play had an immense circulation and every morning barba's counter was freshly stocked with huge piles of the duodecimo, which rapidly diminished during the day.

not a few critics, however, adopted a very uncompromising attitude, and were unsparing in their condemnation of so popular a melodrama. in les lettres normandes, 1820, (tome xi, p. 93) le vampire was thus noticed: ""le mélodrame du vampire dans lequel on voit paraître un monstre

p. 294

qui suce le sang des petites filles et qui offre des tableaux qu'une honnête femme ne pout voir sans rougir, est l'ouvrage de mm. ch. nodier, rédacteur du drapeau blanc; achille jouffroy, rédacteur de la gazette et auteur des festes de l'anarchie; et carmouche autre rédacteur du drapeau blanc."" this censure is, however, wholly inspired by political feeling which thus inveighed against the royalist nodier, and which not unmingled with green jealousy we also find prominent in the conservateur littéraire of april, 1820 (tome ii, p. 245) where we had: ""pour balancer le succès du vampire mélodrame dégoûtant et si monstreux que les auteurs mm. ch. nodier et carmouche m'ont pas osé se faire connaître, le théâtre de la porte-saint-martin se prépare à représenter la traduction littérale, en prose, de la marie stuart de schiller.""

yet another critic is even more trenchant and severe: ""le vampire ruthwen veut violer ou sucer dans les coulisses une jeune fiancée qui fuit devant lui sur le théâtre: cette situation est-elle morale? . . . toute la pièce représente indirectement dieu comme un être faible ou odieux qui abandonne le monde aux génies de l'enfer.""

yet all these attacks served but to enhance the attraction, and it is remarkable for how many years this continued undiminished. in 1823 a revival of le vampire with philippe and madame dorval again thronged the porte-saint-martin to excess. alexandre dumas, who was present at this production has recorded how vast was his delight, how ineffable his thrills during the sombre scenes of this sepulchral melodrame. how the theatre applauded the lean livid mask of the vampire, how it shuddered at his stealthy steps! there are, perhaps, to be found throughout the whole of the many works of alexandre, dumas few pages more entertaining than those chapters in his memoires which relate with rarest humour and not a few flashes of brilliant wit his adventures at a performance of le vampire at the porte-saint-martin in 1823. it would be difficult to find a livelier, and yet at the same time entirely serious and even critical, account of a theatrical performance. unfortunately it is too long to give in full. in the edition of mes mémoires, troisième série, michel lévy, paris, 1863, it occupies no less than five chapters, lxxiii-lxxvii, and these are none of the shortest, (pp. 136-193). one is tempted to quote some delicious passages, but the

p. 295

account might lose thereby; it must be read as a delightful whole. yet there is one extract which may certainly be made without impertinence, the story of the vampire which was related to dumas by his neighbour ""le monsieur poli qui lisait un elzévir."" they have discussed the tradition at some length, and incidentally the good bibliophile refers his young acquaintance to the work of dom calmet, from whom he gives ample citations. he further remarks that he has resided in illyria for three years, and he very sharply animadverts upon certain details on nodier's melodrama which are foreign to the vampire tradition. ""you speak of vampires as though they really existed,"" remarks dumas. ""of course they exist,"" said his neighbour dryly. ""have you ever seen one then?"" ""most certainly i have."" ""that was whilst you were in illyria?"" ""yes.""

""et vous y avez vu des vampires?""

""vous savez que c'est la, terre claissique des vampires, l'illyrie, comme la hongrie, la servie, la pologne.

""non, je no sais pas . . . je ne sais rien. où étaient ces vampires que vous avez vus?

""a spalatro. je logeais chez un bonhomme de soixante-deux ans. il mourut. trois jours après avoir été enterré, il apparut la nuit à son fils et lui demanda à manger; son fils le servit selon des desirs; il mangea et disparut. le lendemain, le fils me raconta ce qui lui était arrivé, me disant que bien certainement son père ne reviendrait pas pour une fois, et m'invitant a me mettre, la nuit suivante, à une fenêtre pour le voir entrer et sortir. j'étais curieux de voir un vampire. je me mis à la fenêtre; mais, cette nuit-la, il ne vint pas. le fils me dit, alors, do ne pas me décourager, qu'il viendrait probablement la nuit suivante.--la nuit suivante, je me remis donc à ma fenêtre, et, en effet, vers minuit, je reconnus parfaitement le vieillard. il venait du côté de cimetière; il marchait d'un bon pas; mais son pas ne faisait aucun bruit. arrivé à la porte, il frappa,; je comptai trois coups; les coups résonnèrent secs sur le chêne, comme si l'on eut frappé avec un os, et non avec un doigt. le fils, vint ouvrir la porte, et le vieillard entra. . . .

""j'écoutais ce récit avec la plus grande attention, et je commençais à prefèrer les entr'actes au mélodrame.

""ma curiosité était trop vivement excitée, reprit men voisin,

p. 296

